image_name,xmin,xmax,ymin,ymax,class_id
1532746033.png,322,446,154,234,9
1522981369.png,233,377,180,300,4
1522960488.png,264,354,158,282,1
1530138947.png,281,401,157,337,5
1522981673.png,219,363,228,328,4
1530144365.png,282,442,39,289,7
1522981880.png,234,313,178,256,3
1530144528.png,310,400,57,237,7
1532746704.png,246,426,126,246,9
1522977526.png,248,344,142,266,2
1530137281.png,247,397,116,236,6
1532919744.png,326,460,194,258,10
1532919491.png,234,294,140,290,10
1522960516.png,266,366,141,285,1
1532748464.png,115,355,84,228,9
1522975263.png,249,357,166,286,1
1522982325.png,179,312,232,352,3
1522974921.png,287,377,143,233,1
1530139421.png,193,409,85,309,5
1522973584.png,199,279,89,209,1
1522977446.png,259,339,211,307,2
1530140099.png,203,363,95,311,5
1530144483.png,348,492,60,260,7
1522982203.png,203,337,209,343,3
1530142372.png,142,358,90,306,8
1532745150.png,221,296,71,124,9
1522979495.png,236,344,127,247,2
1522977732.png,289,433,108,268,2
1530141932.png,155,515,141,321,8
1522977528.png,265,361,130,254,2
1530144861.png,217,337,121,281,7
1530141989.png,238,526,74,290,8
1532749234.png,303,393,178,250,9
1530142267.png,262,478,114,294,8
1522981030.png,283,373,142,250,4
1530143392.png,339,563,62,242,8
1530144954.png,253,453,52,292,7
1522982669.png,329,449,200,325,3
1532919501.png,257,317,101,221,10
1522981368.png,231,375,172,292,4
1522975103.png,163,271,142,292,1
1532746750.png,295,475,187,307,9
1522981593.png,179,313,210,338,4
1522974343.png,240,384,200,350,1
1522980995.png,209,299,164,272,4
1530143908.png,184,472,104,296,8
1530137365.png,206,406,70,286,6
1522981631.png,262,406,262,359,4
1522979293.png,239,363,127,307,2
1522977531.png,372,468,127,251,2
1530138375.png,289,397,170,290,6
1522975003.png,182,316,178,322,1
1530137623.png,269,397,179,299,6
1532748626.png,363,417,130,204,9
1522979524.png,232,340,88,208,2
1522960525.png,286,386,136,280,1
1532745488.png,196,388,121,215,9
1522979386.png,284,428,118,278,2
1530144479.png,331,475,54,254,7
1522979310.png,213,337,135,315,2
1530142391.png,80,440,72,252,8
1530142043.png,259,419,52,292,8
1522975209.png,277,411,139,259,1
1522981276.png,284,392,223,319,4
1530139545.png,183,363,59,329,5
1532745616.png,323,477,152,252,9
1522975175.png,226,360,154,274,1
1522981408.png,190,370,177,311,4
1522982305.png,159,309,279,359,3
1522981514.png,244,424,196,320,4
1522977461.png,240,320,225,321,2
1530140294.png,286,386,167,301,5
1530140092.png,205,365,81,297,5
1522981621.png,231,375,249,349,4
1522975179.png,216,350,155,275,1
1522973755.png,284,364,126,226,1
1522982767.png,229,325,152,272,3
1530137285.png,229,379,136,256,6
1522973571.png,223,303,88,208,1
1530137879.png,239,319,161,233,6
1522979664.png,225,359,79,271,2
1530140295.png,293,393,166,300,5
1532920262.png,347,417,75,215,10
1522982234.png,271,371,201,319,3
1530142057.png,268,428,68,308,8
1522979679.png,268,402,97,289,2
1532748469.png,264,504,96,240,9
1530138311.png,409,463,184,232,6
1532919937.png,216,426,147,251,10
1530139519.png,261,421,83,263,5
1530144431.png,151,331,40,290,7
1532749274.png,341,501,94,180,9
1532919693.png,426,476,164,288,10
1530137280.png,236,386,123,243,6
1530144999.png,175,399,31,331,7
1530144547.png,279,369,85,265,7
1530138287.png,283,337,194,242,6
1530144432.png,160,340,38,288,7
1530145097.png,234,434,46,286,7
1522982762.png,274,381,143,261,3
1522981491.png,226,334,155,289,4
1522982147.png,184,292,200,308,3
1522982157.png,251,369,189,309,3
1532919468.png,272,316,194,328,10
1522979625.png,194,328,149,341,2
1522981431.png,225,405,186,330,4
1532745182.png,187,297,81,157,9
1522960502.png,239,339,149,293,1
1532745492.png,190,382,133,257,9
1530144421.png,125,305,53,303,7
1530144428.png,143,323,31,281,7
1532919685.png,362,426,131,275,10
1522974355.png,426,570,166,316,1
1530141935.png,154,514,142,322,8
1522977401.png,276,356,195,291,2
1530137631.png,323,451,179,299,6
1530138936.png,191,311,126,306,5
1522979685.png,221,355,54,246,2
1530143531.png,259,501,102,294,8
1532746084.png,258,374,142,231,9
1522979637.png,163,297,100,292,2
1530144395.png,194,338,64,314,7
1530138167.png,294,390,192,288,6
1532920488.png,394,494,103,183,10
1530139025.png,273,393,156,336,5
1530144430.png,149,329,41,291,7
1522982667.png,283,383,205,313,3
1522982818.png,276,420,128,304,3
1532920079.png,221,401,96,186,10
1530142608.png,106,480,113,273,8
1530141963.png,304,464,62,254,8
1530142140.png,193,417,51,275,8
1522981332.png,220,328,225,321,4
1532746683.png,324,504,144,264,9
1530137596.png,385,505,129,237,6
1522982659.png,249,349,215,313,3
1530144911.png,266,366,70,286,7
1532746712.png,339,451,111,231,9
1522977453.png,290,370,205,301,2
1530143510.png,195,387,118,242,8
